fixture_id,league_id,season,HomeTeam,AwayTeam,Avg>2.5,Avg<2.5,fetched_at,kickoff_utc
1388423,78,2025,VfB Stuttgart,Bayern München,1.33,3.23,2025-12-05T14:30:00+00:00,2025-12-06T14:30:00+00:00
1388424,78,2025,VfL Wolfsburg,Union Berlin,1.87,1.88,2025-12-05T14:30:00+00:00,2025-12-06T14:30:00+00:00
1388422,78,2025,RB Leipzig,Eintracht Frankfurt,1.42,2.73,2025-12-05T17:30:00+00:00,2025-12-06T17:30:00+00:00
1388419,78,2025,Hamburger SV,Werder Bremen,1.65,2.16,2025-12-06T14:30:00+00:00,2025-12-07T14:30:00+00:00
1388417,78,2025,Borussia Dortmund,1899 Hoffenheim,1.47,2.6,2025-12-06T16:30:00+00:00,2025-12-07T16:30:00+00:00
1388432,78,2025,Union Berlin,RB Leipzig,1.89,1.86,2025-12-11T19:30:00+00:00,2025-12-12T19:30:00+00:00
1388428,78,2025,Eintracht Frankfurt,FC Augsburg,1.55,2.36,2025-12-12T14:30:00+00:00,2025-12-13T14:30:00+00:00
1388430,78,2025,1899 Hoffenheim,Hamburger SV,1.5,2.49,2025-12-12T14:30:00+00:00,2025-12-13T14:30:00+00:00
1388427,78,2025,Borussia Mönchengladbach,VfL Wolfsburg,1.56,2.33,2025-12-12T14:30:00+00:00,2025-12-13T14:30:00+00:00
1388431,78,2025,FC St. Pauli,1. FC Heidenheim,2.11,1.68,2025-12-12T14:30:00+00:00,2025-12-13T14:30:00+00:00
1388425,78,2025,Bayer Leverkusen,1. FC Köln,1.49,2.53,2025-12-12T17:30:00+00:00,2025-12-13T17:30:00+00:00
1388429,78,2025,SC Freiburg,Borussia Dortmund,1.8,1.94,2025-12-13T14:30:00+00:00,2025-12-14T14:30:00+00:00
1388426,78,2025,Bayern München,FSV Mainz 05,1.21,4.11,2025-12-13T16:30:00+00:00,2025-12-14T16:30:00+00:00
1388433,78,2025,Werder Bremen,VfB Stuttgart,1.52,2.44,2025-12-13T18:30:00+00:00,2025-12-14T18:30:00+00:00
1388435,78,2025,Borussia Dortmund,Borussia Mönchengladbach,1.48,2.57,2025-12-18T19:30:00+00:00,2025-12-19T19:30:00+00:00
1388434,78,2025,FC Augsburg,Werder Bremen,1.72,2.06,2025-12-19T14:30:00+00:00,2025-12-20T14:30:00+00:00
1388436,78,2025,1. FC Köln,Union Berlin,1.93,1.83,2025-12-19T14:30:00+00:00,2025-12-20T14:30:00+00:00
1388437,78,2025,Hamburger SV,Eintracht Frankfurt,1.65,2.17,2025-12-19T14:30:00+00:00,2025-12-20T14:30:00+00:00
1388441,78,2025,VfB Stuttgart,1899 Hoffenheim,1.46,2.62,2025-12-19T14:30:00+00:00,2025-12-20T14:30:00+00:00
1388442,78,2025,VfL Wolfsburg,SC Freiburg,1.77,1.99,2025-12-19T14:30:00+00:00,2025-12-20T14:30:00+00:00
1388440,78,2025,RB Leipzig,Bayer Leverkusen,1.51,2.45,2025-12-19T17:30:00+00:00,2025-12-20T17:30:00+00:00
1388439,78,2025,FSV Mainz 05,FC St. Pauli,2.1,1.68,2025-12-20T14:30:00+00:00,2025-12-21T14:30:00+00:00
1388438,78,2025,1. FC Heidenheim,Bayern München,1.23,3.99,2025-12-20T16:30:00+00:00,2025-12-21T16:30:00+00:00
1388446,78,2025,Eintracht Frankfurt,Borussia Dortmund,1.6,2.27,2026-01-08T19:30:00+00:00,2026-01-09T19:30:00+00:00
1388447,78,2025,SC Freiburg,Hamburger SV,1.79,1.97,2026-01-09T14:30:00+00:00,2026-01-10T14:30:00+00:00
1388448,78,2025,1. FC Heidenheim,1. FC Köln,1.73,2.04,2026-01-09T14:30:00+00:00,2026-01-10T14:30:00+00:00
1388450,78,2025,Union Berlin,FSV Mainz 05,2.18,1.64,2026-01-09T14:30:00+00:00,2026-01-10T14:30:00+00:00
1388443,78,2025,Bayer Leverkusen,VfB Stuttgart,1.48,2.57,2026-01-09T17:30:00+00:00,2026-01-10T17:30:00+00:00
1388445,78,2025,Borussia Mönchengladbach,FC Augsburg,1.77,1.99,2026-01-10T14:30:00+00:00,2026-01-11T14:30:00+00:00
1388444,78,2025,Bayern München,VfL Wolfsburg,1.18,4.54,2026-01-10T16:30:00+00:00,2026-01-11T16:30:00+00:00
1388459,78,2025,VfB Stuttgart,Eintracht Frankfurt,1.46,2.62,2026-01-12T17:30:00+00:00,2026-01-13T17:30:00+00:00
1388453,78,2025,Borussia Dortmund,Werder Bremen,1.44,2.68,2026-01-12T19:30:00+00:00,2026-01-13T19:30:00+00:00
1388457,78,2025,FSV Mainz 05,1. FC Heidenheim,1.73,2.05,2026-01-12T19:30:00+00:00,2026-01-13T19:30:00+00:00
1388460,78,2025,VfL Wolfsburg,FC St. Pauli,1.84,1.91,2026-01-13T17:30:00+00:00,2026-01-14T17:30:00+00:00
1388454,78,2025,1. FC Köln,Bayern München,1.24,3.82,2026-01-13T19:30:00+00:00,2026-01-14T19:30:00+00:00
1388456,78,2025,1899 Hoffenheim,Borussia Mönchengladbach,1.56,2.34,2026-01-13T19:30:00+00:00,2026-01-14T19:30:00+00:00
1388458,78,2025,RB Leipzig,SC Freiburg,1.57,2.33,2026-01-13T19:30:00+00:00,2026-01-14T19:30:00+00:00
1388452,78,2025,FC Augsburg,Union Berlin,2.21,1.62,2026-01-14T19:30:00+00:00,2026-01-15T19:30:00+00:00
1388468,78,2025,Werder Bremen,Eintracht Frankfurt,1.63,2.22,2026-01-15T19:30:00+00:00,2026-01-16T19:30:00+00:00
1388462,78,2025,Borussia Dortmund,FC St. Pauli,1.65,2.16,2026-01-16T14:30:00+00:00,2026-01-17T14:30:00+00:00
1388463,78,2025,1. FC Köln,FSV Mainz 05,1.71,2.07,2026-01-16T14:30:00+00:00,2026-01-17T14:30:00+00:00
1388464,78,2025,Hamburger SV,Borussia Mönchengladbach,1.73,2.03,2026-01-16T14:30:00+00:00,2026-01-17T14:30:00+00:00
1388465,78,2025,1899 Hoffenheim,Bayer Leverkusen,1.47,2.6,2026-01-16T14:30:00+00:00,2026-01-17T14:30:00+00:00
1388469,78,2025,VfL Wolfsburg,1. FC Heidenheim,1.57,2.32,2026-01-16T14:30:00+00:00,2026-01-17T14:30:00+00:00
1388466,78,2025,RB Leipzig,Bayern München,1.3,3.32,2026-01-16T17:30:00+00:00,2026-01-17T17:30:00+00:00
1388467,78,2025,VfB Stuttgart,Union Berlin,1.79,1.95,2026-01-17T14:30:00+00:00,2026-01-18T14:30:00+00:00
1388461,78,2025,FC Augsburg,SC Freiburg,1.9,1.85,2026-01-17T16:30:00+00:00,2026-01-18T16:30:00+00:00
1388477,78,2025,FC St. Pauli,Hamburger SV,2.59,1.47,2026-01-22T19:30:00+00:00,2026-01-23T19:30:00+00:00
1388471,78,2025,Bayern München,FC Augsburg,1.22,4.06,2026-01-23T14:30:00+00:00,2026-01-24T14:30:00+00:00
1388473,78,2025,Eintracht Frankfurt,1899 Hoffenheim,1.52,2.45,2026-01-23T14:30:00+00:00,2026-01-24T14:30:00+00:00
1388475,78,2025,1. FC Heidenheim,RB Leipzig,1.48,2.56,2026-01-23T14:30:00+00:00,2026-01-24T14:30:00+00:00
1388470,78,2025,Bayer Leverkusen,Werder Bremen,1.48,2.58,2026-01-23T14:30:00+00:00,2026-01-24T14:30:00+00:00
1388476,78,2025,FSV Mainz 05,VfL Wolfsburg,1.74,2.04,2026-01-23T14:30:00+00:00,2026-01-24T14:30:00+00:00
1388478,78,2025,Union Berlin,Borussia Dortmund,1.91,1.84,2026-01-23T17:30:00+00:00,2026-01-24T17:30:00+00:00
1388472,78,2025,Borussia Mönchengladbach,VfB Stuttgart,1.52,2.44,2026-01-24T14:30:00+00:00,2026-01-25T14:30:00+00:00
1388474,78,2025,SC Freiburg,1. FC Köln,1.78,1.99,2026-01-24T16:30:00+00:00,2026-01-25T16:30:00+00:00
1388449,78,2025,FC St. Pauli,RB Leipzig,2.05,1.74,2026-01-26T19:30:00+00:00,2026-01-27T19:30:00+00:00
1388451,78,2025,Werder Bremen,1899 Hoffenheim,1.65,2.19,2026-01-26T19:30:00+00:00,2026-01-27T19:30:00+00:00
1388482,78,2025,1. FC Köln,VfL Wolfsburg,1.57,2.33,2026-01-29T19:30:00+00:00,2026-01-30T19:30:00+00:00
1388479,78,2025,FC Augsburg,FC St. Pauli,2.21,1.62,2026-01-30T14:30:00+00:00,2026-01-31T14:30:00+00:00
1388481,78,2025,Eintracht Frankfurt,Bayer Leverkusen,1.52,2.43,2026-01-30T14:30:00+00:00,2026-01-31T14:30:00+00:00
1388484,78,2025,1899 Hoffenheim,Union Berlin,1.79,1.96,2026-01-30T14:30:00+00:00,2026-01-31T14:30:00+00:00
1388485,78,2025,RB Leipzig,FSV Mainz 05,1.5,2.5,2026-01-30T14:30:00+00:00,2026-01-31T14:30:00+00:00
1388487,78,2025,Werder Bremen,Borussia Mönchengladbach,1.66,2.15,2026-01-30T14:30:00+00:00,2026-01-31T14:30:00+00:00
1388483,78,2025,Hamburger SV,Bayern München,1.3,3.41,2026-01-30T17:30:00+00:00,2026-01-31T17:30:00+00:00
1388486,78,2025,VfB Stuttgart,SC Freiburg,1.6,2.27,2026-01-31T14:30:00+00:00,2026-02-01T14:30:00+00:00
1388480,78,2025,Borussia Dortmund,1. FC Heidenheim,1.42,2.76,2026-01-31T16:30:00+00:00,2026-02-01T16:30:00+00:00
1388495,78,2025,Union Berlin,Eintracht Frankfurt,1.87,1.88,2026-02-05T19:30:00+00:00,2026-02-06T19:30:00+00:00
1388491,78,2025,SC Freiburg,Werder Bremen,1.74,2.03,2026-02-06T14:30:00+00:00,2026-02-07T14:30:00+00:00
1388492,78,2025,1. FC Heidenheim,Hamburger SV,1.77,1.99,2026-02-06T14:30:00+00:00,2026-02-07T14:30:00+00:00
1388493,78,2025,FSV Mainz 05,FC Augsburg,1.8,1.95,2026-02-06T14:30:00+00:00,2026-02-07T14:30:00+00:00
1388494,78,2025,FC St. Pauli,VfB Stuttgart,1.87,1.89,2026-02-06T14:30:00+00:00,2026-02-07T14:30:00+00:00
1388496,78,2025,VfL Wolfsburg,Borussia Dortmund,1.56,2.36,2026-02-06T14:30:00+00:00,2026-02-07T14:30:00+00:00
1388489,78,2025,Borussia Mönchengladbach,Bayer Leverkusen,1.6,2.26,2026-02-06T17:30:00+00:00,2026-02-07T17:30:00+00:00
1388490,78,2025,1. FC Köln,RB Leipzig,1.46,2.62,2026-02-07T14:30:00+00:00,2026-02-08T14:30:00+00:00
1388488,78,2025,Bayern München,1899 Hoffenheim,1.23,3.92,2026-02-07T16:30:00+00:00,2026-02-08T16:30:00+00:00
1388499,78,2025,Borussia Dortmund,FSV Mainz 05,1.52,2.45,2026-02-12T19:30:00+00:00,2026-02-13T19:30:00+00:00
1388500,78,2025,Eintracht Frankfurt,Borussia Mönchengladbach,1.72,2.06,2026-02-13T14:30:00+00:00,2026-02-14T14:30:00+00:00
1388501,78,2025,Hamburger SV,Union Berlin,2.07,1.71,2026-02-13T14:30:00+00:00,2026-02-14T14:30:00+00:00
1388502,78,2025,1899 Hoffenheim,SC Freiburg,1.66,2.17,2026-02-13T14:30:00+00:00,2026-02-14T14:30:00+00:00
1388498,78,2025,Bayer Leverkusen,FC St. Pauli,1.82,1.94,2026-02-13T14:30:00+00:00,2026-02-14T14:30:00+00:00
1388505,78,2025,Werder Bremen,Bayern München,1.31,3.34,2026-02-13T14:30:00+00:00,2026-02-14T14:30:00+00:00
